name,artist,id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,tempo,valence,sentiment,mood
Moonlight,Kali Uchis,0JmnkIqdlnUzPaf8sqBRs3,0.642,0.706,-6.872,0.052,0.518,0.0,0.25,136.851,0.896,0.9632,Calm
we're not alike,Tate McRae,0tFRxPQHvAUMTbWYRJUo8R,0.707,0.811,-5.003,0.0338,0.0237,5.16e-06,0.153,113.022,0.672,0.5866,Calm
Single Soon,Selena Gomez,6iF4RgIjDvDqyW13PezSj3,0.61,0.571,-5.649,0.0782,0.00863,0.0,0.131,105.01,0.747,0.9207,Calm
The Door,Teddy Swims,3dj4wgM3cPeuLwMNHDuBon,0.731,0.861,-5.483,0.0532,0.0193,0.0,0.123,127.922,0.759,-0.9916,Calm
Infinity,Jaymes Young,1SOClUWhOi8vHZYMz3GluK,0.671,0.673,-6.941,0.0444,0.148,5.29e-05,0.304,121.963,0.494,0.9982,Calm
Glimpse of Us,Joji,6xGruZOHLs39ZbVccQTuPZ,0.44,0.317,-9.258,0.0531,0.891,4.78e-06,0.141,169.914,0.268,0.9722,Calm
"You're On Your Own, Kid",Taylor Swift,4D7BCuvgdJlYvlX5WlN54t,0.696,0.396,-10.289,0.0656,0.401,5.2e-06,0.125,120.041,0.38,0.995,Calm
Until I Found You,Stephen Sanchez,0T5iIrXA4p5GsubkhuBIKV,0.539,0.508,-6.05,0.0288,0.727,0.0,0.174,101.358,0.227,-0.9661,Calm
making the bed,Olivia Rodrigo,5CscrLqFBgPfZR8fGtikov,0.537,0.413,-7.736,0.0319,0.346,0.0,0.12,133.21,0.226,0.7087,Calm
GHOST TOWN,Benson Boone,135Lf4Q0CzlMNfOxbEUsLH,0.391,0.335,-10.064,0.0763,0.389,0.0,0.102,174.185,0.116,0.5586,Calm
Satellite,Harry Styles,0rzaRSujxA0bKyjJl6vHYq,0.576,0.457,-6.473,0.0304,0.143,3.05e-05,0.0917,138.984,0.301,-0.9367,Calm
run for the hills,Tate McRae,51hyZpbJlIgZIaX3TtMxmu,0.544,0.831,-3.578,0.0941,0.543,0.0,0.118,130.005,0.233,0.9614,Calm
champagne problems,Taylor Swift,0sY6ZUTh4yoctD8VIXz339,0.462,0.24,-12.077,0.0377,0.92,0.0,0.113,171.319,0.32,-0.0423,Calm
Homesick (with Sam Fender),Noah Kahan,2l7UudWZ44l1WbHx6ANod9,0.465,0.63,-6.442,0.0398,0.0285,5.3e-06,0.339,169.833,0.389,0.0,Calm
If We Ever Broke Up,Mae Stephens,6maTPqynTmrkWIralgGaoP,0.898,0.732,-3.982,0.0427,0.621,1.29e-05,0.0908,115.955,0.96,-0.9376,Calm
Fingers Crossed,Lauren Spencer Smith,4wH7ZoqgETaACS9BlUkvuY,0.607,0.47,-7.167,0.0559,0.589,0.0,0.31,109.696,0.445,0.9682,Calm
the 1,Taylor Swift,0Jlcvv8IykzHaSmj49uNW8,0.777,0.357,-6.942,0.0522,0.757,7.28e-06,0.108,139.883,0.172,0.991,Calm
Too Well,Reneé Rapp,6Szgu8v7CAapag3XuuJX0b,0.668,0.618,-4.639,0.0607,0.125,0.0,0.112,120.951,0.389,0.7791,Calm
she's all i wanna be,Tate McRae,7l9IqDtVWJurTvkQHq1BGh,0.602,0.626,-5.323,0.0396,0.0129,9.02e-06,0.144,160.118,0.619,-0.9982,Calm
When You're Gone,Shawn Mendes,0U1W2LZVUX7qTm7dDpqxh6,0.603,0.691,-5.805,0.0372,0.0248,0.0,0.583,147.148,0.577,0.9608,Calm
Calm Down,Rema,6hgoYQDUcPyCz7LcTUHKxa,0.811,0.781,-6.333,0.0428,0.376,0.001,0.121,107.007,0.824,0.9828,Calm
Son of a Bitch,Jessie Murph,5EyxR5yEN3mohQ5EycOpII,0.597,0.679,-7.514,0.174,0.271,0.0,0.0968,149.068,0.498,-0.9848,Calm
Thousand Miles,The Kid LAROI,1r8ZCjfrQxoy2wVaBUbpwg,0.376,0.657,-4.658,0.0768,0.0858,0.0,0.0884,80.565,0.203,-0.2658,Calm
Liability,Lorde,6Kkt27YmFyIFrcX3QXFi2o,0.587,0.229,-11.254,0.128,0.92,0.0,0.1,75.67,0.379,0.9741,Calm
Ghost Of You,5 Seconds of Summer,1MhXdlCQPnO56T57MfmaRm,0.458,0.561,-4.819,0.0269,0.0965,0.0,0.156,149.875,0.206,0.6398,Calm
NIGHTS LIKE THESE,Benson Boone,33vZRjxJScapmRShRJq8I0,0.667,0.593,-6.016,0.0432,0.369,0.0,0.112,95.947,0.458,0.5568,Calm
Question...?,Taylor Swift,0heeNYlwOGuUSe7TgUD27B,0.751,0.502,-8.763,0.167,0.2,0.0,0.296,108.943,0.106,0.9964,Calm
sun and moon,anees,7m4BsKrYkOFy3VNmAMu5bO,0.815,0.442,-7.462,0.107,0.457,0.0,0.101,90.019,0.706,0.9984,Calm
feel like shit,Tate McRae,03zuGqxMwUFFmCwusq0WKE,0.519,0.383,-7.174,0.0495,0.572,0.0,0.124,144.565,0.157,-0.9436,Calm
Let Somebody Go,Coldplay,4cGqn0E8JCSY9gQllQj4Mf,0.592,0.342,-8.93,0.0339,0.193,0.00245,0.11,130.953,0.155,0.9507,Calm
Overpass Graffiti,Ed Sheeran,4btFHqumCO31GksfuBLLv3,0.52,0.849,-3.794,0.186,0.00253,0.0,0.119,175.908,0.774,0.9909,Calm
Male Fantasy,Billie Eilish,4ak9GGe6afmi2HbxEjvhIC,0.687,0.288,-10.415,0.045,0.863,0.0,0.0986,110.927,0.308,0.5541,Calm
WYD Now?,Sadie Jean,3ZBeHiRJUj1vdiU8zzGPgb,0.378,0.334,-10.993,0.304,0.776,0.0,0.115,181.296,0.496,0.9402,Calm
That's Hilarious,Charlie Puth,0wPKDeY4fZXT6k9bzV0kx0,0.713,0.442,-5.909,0.0604,0.739,0.0,0.112,108.038,0.546,-0.8256,Calm
this is what heartbreak feels like,JVKE,4RxdAzEmkPXTiIU6ULLoXh,0.707,0.474,-4.603,0.0672,0.578,0.0,0.11,109.991,0.538,0.9671,Calm
Dive,Olivia Dean,36vmaZyO0iAE6FZ7287fg2,0.626,0.717,-6.028,0.0381,0.143,5.87e-05,0.119,90.081,0.363,0.9961,Calm
History Of Man,Maisie Peters,7ijN634pExtKjNIm7vvvAa,0.451,0.536,-5.677,0.071,0.606,1.68e-06,0.109,125.3,0.287,0.4274,Calm
Waffle House,Jonas Brothers,5iE3eUH2WGCXcE2xr6DEmU,0.729,0.763,-4.407,0.0363,0.033,1e-06,0.192,126.002,0.864,-0.5983,Calm
my future,Billie Eilish,3YUMWmx8EJq0DurfuIwoGh,0.456,0.285,-10.755,0.0979,0.814,0.143,0.307,104.89,0.0809,0.9922,Calm
ROOM FOR 2,Benson Boone,7wfxf9QXBIWgBx1aG5QWhR,0.593,0.503,-5.635,0.0652,0.112,0.0,0.331,159.971,0.278,-0.8566,Calm
Fat Funny Friend,Maddie Zahm,7z3NjKBqjv3d1ykXCFQxaT,0.498,0.452,-7.887,0.124,0.625,0.0,0.0836,107.728,0.265,0.9934,Calm
So Hot You're Hurting My Feelings,Caroline Polachek,5B6Kjha6RRIMWGN7zGsAaT,0.795,0.576,-4.971,0.0289,0.0787,1.01e-05,0.121,111.975,0.847,-0.9982,Calm
Colorado,Reneé Rapp,1nnyYFtJHwVbph84SctOtC,0.815,0.474,-7.517,0.0417,0.0145,1.82e-05,0.154,120.025,0.559,0.1255,Calm
Tiny Moves,Bleachers,6pP7muebYMLT46IOZOLvyN,0.686,0.647,-8.255,0.056,0.334,0.0676,0.151,155.998,0.908,0.7929,Calm
see you later (ten years),Jenna Raine,7FKkswFflI5Txc3Y4gH0IB,0.576,0.467,-6.435,0.0305,0.257,0.0,0.13,86.011,0.234,-0.0057,Calm
I Would've,Jessie Murph,78xK2f5glgIqGeTGDmW8yk,0.601,0.264,-9.559,0.0573,0.401,4.86e-05,0.173,149.926,0.285,0.8789,Calm
Something to Someone,Dermot Kennedy,4AQXIIhoKpkn7gMMS4StAY,0.521,0.872,-6.29,0.0985,0.262,0.0,0.082,146.971,0.455,0.9919,Calm
Hurtless,Dean Lewis,6HJizCbaqaEQG1eLjn341Z,0.37,0.559,-5.589,0.0526,0.186,0.0,0.121,162.816,0.316,0.9982,Calm
Cardboard Box,FLO,2rf9i0Enr8cw1JRME8Rsvq,0.579,0.714,-4.308,0.0584,0.04,0.0,0.341,80.419,0.696,-0.9975,Calm
The Bottom,Gracie Abrams,4Sk74gcXTe9dnE1HU5Pn1y,0.722,0.596,-5.072,0.185,0.414,9.2e-06,0.133,94.512,0.903,-0.9427,Calm
All 4 Nothing (I'm So In Love),Lauv,21AziTMaZwcLflGMAj85o5,0.72,0.819,-4.588,0.0362,0.0411,0.0,0.0606,131.99,0.898,0.999,Calm
Butterflies,Abe Parker,6Xa2rrTpSLkpx887Y115mO,0.485,0.484,-7.036,0.0617,0.62,0.0,0.114,159.877,0.282,-0.9158,Calm
Never Need Me,Rachel Chinouriri,2VOtwqdoceXN37vDafReh5,0.569,0.792,-4.283,0.057,0.062,0.0,0.176,75.533,0.702,0.9983,Calm
All My Friends Know,PinkPantheress,3ZpqeV6u8cheGopIXQlHfH,0.719,0.549,-8.297,0.147,0.327,0.148,0.117,102.092,0.192,-0.6468,Calm
House On Fire,Mimi Webb,2iHsdUnmKGIuc9oRE3DfgJ,0.61,0.747,-4.543,0.109,0.0245,0.0,0.106,150.088,0.439,-0.9371,Calm
echo,Alexander Stewart,4rdIhBrlaAOPnlTlugZBgz,0.631,0.503,-7.451,0.0371,0.404,0.0,0.116,127.926,0.514,-0.9603,Calm
let you,iann dior,5bQHJT0MZXTXccO84VpNQP,0.598,0.838,-5.513,0.0881,0.262,0.0,0.122,170.191,0.704,-0.8494,Calm
last day on earth,Tai Verdes,0fVDu1evgjX9CFD0cmuRrM,0.494,0.553,-5.57,0.197,0.413,4.17e-05,0.218,82.061,0.359,0.979,Calm
up at night (feat. justin bieber),Kehlani,4WghJOMjDpGdlk3b8aJIgy,0.563,0.756,-3.852,0.0579,0.196,0.0,0.245,100.012,0.234,0.9941,Calm
Block me out,Gracie Abrams,7AX1eCw6qcX54PrDylynJr,0.636,0.527,-7.472,0.0414,0.771,1.3e-06,0.126,127.999,0.222,-0.9712,Calm
Tragedy,Dhruv,22RbBpcpvW5sZwnSyXesUh,0.708,0.583,-6.512,0.0391,0.314,0.000235,0.233,100.052,0.698,-0.9736,Calm
Last Call,Khalid,7k0wVBW3cvV6Xmb87JikIf,0.553,0.727,-6.905,0.0348,0.0254,0.0113,0.107,173.972,0.286,0.9863,Calm
Eyes Wide,Alfie Jukes,5XgaqYdWMbFucbCDVxR17X,0.695,0.683,-5.729,0.0352,0.151,8.4e-05,0.0844,114.043,0.964,0.9663,Calm
Body Better,Maisie Peters,6q0xuMnc64pDLSE67pQy7e,0.653,0.781,-4.092,0.1,0.345,5.38e-06,0.365,118.017,0.864,0.9964,Calm
Looks Like Me,Dean Lewis,6o8tRLnKNSVoBHCTfiFdBA,0.769,0.724,-5.12,0.0864,0.548,0.0,0.161,110.659,0.464,0.9966,Calm
Softly,Arlo Parks,3fpfQC77x3uwESSJ6VmUKM,0.739,0.522,-10.876,0.0355,0.0174,0.00608,0.199,110.0,0.214,0.8917,Calm
Teenage Mona Lisa,Alfie Castley,4CnA1w7WulFrRPehCWDULz,0.547,0.496,-7.6,0.0511,0.192,1.03e-06,0.114,78.957,0.357,0.9853,Calm
Leave,Kingfishr,0Z375dvneNK9D6Bc5JnjhF,0.309,0.76,-7.7,0.0632,0.144,5.27e-05,0.101,88.946,0.224,0.0,Calm
Riptide,The Chainsmokers,7dTd00X8Mc5iErfQQyBA6B,0.717,0.734,-5.712,0.0426,0.28,0.000101,0.147,91.014,0.894,0.9894,Calm
Set Me Free,Joshua Bassett,3AMQKTsIR0ukMOXvPkwaKz,0.449,0.39,-8.263,0.0363,0.256,0.0,0.147,130.11,0.123,-0.9903,Calm
