name,artist,id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,tempo,valence,sentiment,mood
Take A Step Back,Ski Mask The Slump God,2gQYziDV5cSTRSqr6akzi5,0.8,0.591,-8.808,0.271,0.111,0.0,0.429,117.003,0.747,-0.9994,Excited
Just Pretend,Bad Omens,1H4Y9uW4N0LsxJUz0VnaPJ,0.457,0.834,-4.674,0.0817,0.00252,0.00125,0.1,140.032,0.201,0.5231,Excited
Click Click Boom,Saliva,2CGDxXXYbkPOyRXHzQbqkT,0.609,0.935,-2.941,0.0479,0.0029,0.000359,0.188,95.957,0.498,0.5654,Excited
Popular Monster,Falling In Reverse,4GssB27iJeqmfGxS94Tfij,0.461,0.897,-3.982,0.092,0.00821,0.0,0.0965,165.107,0.358,-0.8428,Excited
Hero,Skillet,4CbKVDZkYKdv69I4bCaKUq,0.533,0.967,-2.543,0.0995,0.00791,0.0,0.336,142.018,0.782,0.9366,Excited
Centuries,Fall Out Boy,04aAxqtGp5pv12UXAg4pkq,0.393,0.858,-2.868,0.0729,0.00359,0.0,0.102,176.042,0.56,-0.7455,Excited
Death Is No More,BLESSED MANE,70FceppUZq9dQz1mDPcHcs,0.642,0.86,-2.467,0.0395,0.000158,0.847,0.251,100.023,0.373,0.5994,Excited
MURDER IN MY MIND,Kordhell,6v9tjIDuN0anXNoPMytvbQ,0.712,0.972,-0.514,0.112,0.00547,7.06e-05,0.128,119.966,0.568,-0.9899,Excited
Testify,Rage Against The Machine,7lmeHLHBe4nmXzuXc0HDjk,0.47,0.978,-5.399,0.0727,0.0261,1.09e-05,0.356,117.906,0.503,-0.8853,Excited
Freak On a Leash,Korn,6W21LNLz9Sw7sUSNWMSHRu,0.353,0.898,-5.877,0.052,2.23e-05,0.105,0.39,103.293,0.525,-0.9888,Excited
Burn It to the Ground,Nickelback,1jq28NGw6wdtFKx8MBPy6C,0.617,0.922,-3.474,0.0744,0.000247,0.388,0.363,132.059,0.6,-0.9915,Excited
Custer,Slipknot,3GiJq4AQK7324mfIQbpiTf,0.407,0.98,-1.58,0.107,0.00174,0.000112,0.119,131.066,0.537,-0.9999,Excited
Self-Destruction,I Prevail,4UhMvTR5tHf2ecfoz0KV92,0.423,0.975,-5.21,0.397,0.00372,0.0,0.346,172.046,0.387,0.9947,Excited
Black Hole,We Came As Romans,1g5Jqwo02PuitYfv19B6Jn,0.49,0.956,-4.249,0.0675,2.32e-05,0.0,0.455,110.042,0.412,-0.9246,Excited
ZOMBIFIED,Falling In Reverse,2ib8fuTavdc48X6MjhE4Ft,0.544,0.911,-3.681,0.0422,0.000141,8.89e-06,0.333,91.033,0.558,-0.9603,Excited
9mm,Memphis Cult,3K5KXm1uZjiyQk0J7op1xf,0.737,0.915,-2.749,0.0412,0.00322,2.58e-05,0.084,154.964,0.304,-0.9899,Excited
You're Going Down,Sick Puppies,5FQXMRDSTkn9fowDJ3kZo8,0.49,0.833,-5.899,0.0487,0.0116,0.000504,0.15,89.981,0.39,0.8556,Excited
Happy?,Mudvayne,0INUE1K7cEiE8VH63Rv5RJ,0.546,0.97,-2.661,0.097,0.000823,2.08e-05,0.275,100.065,0.383,0.9956,Excited
exes,Tate McRae,4E63weMCaNZuGPEFMnuEi8,0.821,0.575,-6.57,0.0589,0.173,0.000242,0.114,136.962,0.611,0.9987,Excited
Now I'm up to My Neck with Offers,$uicideboy$,5ClnW65Z82Mqu4QFwf69YU,0.79,0.858,-6.414,0.416,0.0573,2.84e-05,0.202,137.894,0.35,-0.9965,Excited
Face to the Floor,Chevelle,6sREV6MpLHTqcOmBK5mvYF,0.515,0.857,-4.582,0.0511,1.25e-05,0.0954,0.486,92.028,0.669,-0.2796,Excited
Du hast,Rammstein,6XcoiOYiNbIxzpt8WRxq8Z,0.638,0.891,-6.901,0.0422,0.00224,0.11,0.325,125.115,0.735,0.5362,Excited
The Devil in I,Slipknot,5hheGdf1cb4rK0FNiedCfK,0.398,0.939,-2.865,0.0648,0.00591,0.000881,0.357,92.027,0.235,-0.9982,Excited
YASOPP,Kxllswxtch,5MLlfYP9uZUGqsaPtUAVQe,0.878,0.917,-5.432,0.247,0.032,0.0,0.121,74.997,0.803,0.2801,Excited
RIP Roach,XXXTENTACION,658I1uDnmLSiltFCf98AWE,0.727,0.62,-6.443,0.306,0.398,0.0,0.0926,105.003,0.555,-0.9883,Excited
ARTIFICIAL SUICIDE,Bad Omens,2Qv8xJzenocwXyGlMU5PaC,0.562,0.897,-4.79,0.195,0.000251,0.000229,0.237,95.02,0.283,-0.9956,Excited
Bfg Division,Mick Gordon,4COR2ZPEyUn0lsbAouRWxA,0.284,0.722,-8.284,0.0559,0.00461,0.873,0.163,116.292,0.0383,0.0,Excited
Legends Are Made,Sam Tinnesz,0yqrhHrcWLMjBylHReDN5u,0.553,0.89,-4.879,0.0413,0.123,0.0,0.139,87.871,0.674,0.2732,Excited
For the Glory,All Good Things,030D3duTUTfJORIycOhZNr,0.484,0.891,-3.588,0.0829,0.000447,0.0,0.1,142.037,0.576,0.9986,Excited
$outh $ide $uicide,$uicideboy$,496GZe7MxLloHgUQTmY2Ch,0.797,0.516,-6.286,0.0832,0.00538,0.438,0.0728,109.993,0.0478,-0.9938,Excited
Psycho Pass,Xavier Wulf,3kZAm2TC74lBJFPDoV40Qc,0.973,0.446,-9.355,0.0612,0.0303,1.75e-05,0.121,115.039,0.265,-0.9846,Excited
YELLOW PISS,City Morgue,0NFCrBf6tnaDTZ5xOWjHCI,0.586,0.817,-7.257,0.134,0.00438,0.0,0.276,87.496,0.728,0.797,Excited
Boom,P.O.D.,5DooySfCD1xCJ49gQm9rx7,0.559,0.931,-5.863,0.0721,0.00318,1.24e-05,0.0624,90.911,0.644,0.9997,Excited
Bitch Better Have My Money,Rihanna,0NTMtAO2BV4tnGvw9EgBVq,0.781,0.728,-4.981,0.0621,0.0509,1.94e-06,0.257,102.99,0.395,-0.9886,Excited
HISS,Megan Thee Stallion,79AHPJd8upvNxyK2qQcY8J,0.745,0.663,-5.056,0.423,0.078,0.0,0.213,167.137,0.686,-0.9997,Excited
Crisis,Jasiah,5cGi1voAzIK9PE3tmNdYsR,0.76,0.794,-4.311,0.344,0.263,0.00324,0.0996,165.99,0.583,-0.9951,Excited
"Arise (From Marvel's ""Cloak & Dagger"")",The Seige,4pIO4Hi73yRGnXt8zRbQ7m,0.627,0.852,-3.545,0.172,0.0212,0.0,0.138,139.934,0.412,0.6595,Excited
SHADOW,ONIMXRU,0wGbyS1tExQSwOYu6UceyE,0.721,0.692,-2.927,0.0414,0.000166,0.275,0.104,120.005,0.531,-0.9961,Excited
PAID MY DUES,NF,6ziQdexOHyC2gkZ1iNoi1w,0.812,0.784,-4.208,0.249,0.136,0.0,0.109,145.995,0.381,0.9966,Excited
Dreams and Nightmares,Meek Mill,42zd6DYQ4o4SECmTITrM1U,0.631,0.774,-2.459,0.3,0.468,0.0,0.281,79.745,0.44,0.9934,Excited
Legends Are Made,Sam Tinnesz,0yqrhHrcWLMjBylHReDN5u,0.553,0.89,-4.879,0.0413,0.123,0.0,0.139,87.871,0.674,0.2732,Excited
POWER,Kanye West,2gZUPNdnz5Y45eiGxpHGSc,0.542,0.914,-4.747,0.113,0.0161,0.0,0.744,153.993,0.576,-0.9952,Excited
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,2E43WFS4rRc09za2r2GmZl,0.558,0.924,-4.341,0.064,0.0271,3.32e-06,0.537,151.99,0.567,-0.8855,Excited
Lovin On Me,Jack Harlow,4xhsWYTOGcal8zt0J161CU,0.943,0.558,-4.911,0.0568,0.0026,2.19e-06,0.0937,104.983,0.606,-0.9653,Excited
SICKO MODE,Travis Scott,2xLMifQCjDGFmkHkpNLD9h,0.834,0.73,-3.714,0.222,0.00513,0.0,0.124,155.008,0.446,0.9949,Excited
Thunderstruck,AC/DC,57bgtoPSgt236HzfBOd8kj,0.502,0.89,-5.175,0.0364,0.000147,0.0117,0.217,133.52,0.259,0.9757,Excited
Fast Lane,Bad Meets Evil,2c5Isyd07hWsl7AQia2Dig,0.615,0.871,-3.804,0.281,0.0388,0.0,0.246,119.149,0.338,-0.9979,Excited
Invincible,Pop Smoke,792HwhrdO3ErRKL5yRe4Ge,0.548,0.732,-5.652,0.336,0.125,0.0,0.269,142.791,0.612,-0.9883,Excited
greedy,Tate McRae,3rUGC1vUpkDG9CZFHMur1t,0.75,0.733,-3.18,0.0319,0.256,0.0,0.114,111.018,0.844,0.9667,Excited
HOPE,NF,0EgLxY52mpGsXETyEsgVlP,0.546,0.787,-4.023,0.212,0.396,0.0,0.0619,100.559,0.497,0.9455,Excited
Fight Back,NEFFEX,6KigD0mlF4VGDYiSEzAyYw,0.716,0.946,-3.412,0.261,0.094,6.63e-05,0.0825,139.943,0.587,-0.9959,Excited
Prada,cassö,59NraMJsLaMCVtwXTSia8i,0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.113,141.904,0.422,0.9942,Excited
Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,7ycWLEP1GsNjVvcjawXz3z,0.854,0.569,-8.151,0.106,0.0609,0.0816,0.1,80.015,0.294,0.9842,Excited
Centuries,Fall Out Boy,04aAxqtGp5pv12UXAg4pkq,0.393,0.858,-2.868,0.0729,0.00359,0.0,0.102,176.042,0.56,-0.7455,Excited
Superhero (Heroes & Villains) [with Future & Chris Brown],Metro Boomin,0vjeOZ3Ft5jvAi9SBFJm1j,0.526,0.606,-5.3,0.259,0.152,2.36e-06,0.194,116.622,0.492,0.9998,Excited
X Gon' Give It To Ya - Int'l Bonus track,DMX,66orjI5vOkyxOZLHWrPklh,0.754,0.825,-5.366,0.194,0.039,0.0,0.0744,95.073,0.64,1.0,Excited
Mo Bamba,Sheck Wes,1xzBco0xcoJEDXktl7Jxrr,0.729,0.625,-5.266,0.0315,0.194,0.00986,0.248,146.034,0.261,-0.9888,Excited
Let's Go (feat. Twista & Lil' Jon),Trick Daddy,1fLibtVj3MrNTwRZq5yUOs,0.748,0.767,-7.806,0.172,0.0267,0.0,0.334,133.929,0.519,-0.9983,Excited
Higher,Eminem,3eMsgWDRq5dKl5SBTYGv2J,0.733,0.82,-4.758,0.218,0.0143,0.0,0.674,148.0,0.525,-0.9975,Excited
Can't Be Touched (feat. Mr. Magic & Trouble),Roy Jones Jr.,3zmduBNsQ6BPDTZAkXzG5K,0.642,0.777,-4.809,0.094,0.00323,0.0,0.227,96.986,0.413,-0.9941,Excited
Trophies,Young Money,6HfOzLLjsaXsehIFEsrxTk,0.746,0.687,-7.475,0.382,0.155,0.0,0.137,143.931,0.283,0.9792,Excited
BRAZILIAN DANÇA PHONK,6YNTHMANE,6yVjjQA31SLM1kc4j5jPwF,0.748,0.99,-2.39,0.151,0.303,0.132,0.267,126.015,0.386,0.6784,Excited
FUNKED UP - SLOWED,xxanteria,4VL5XwfATZuAVTW471Wpro,0.755,0.927,0.254,0.0645,0.00288,0.925,0.0567,109.952,0.702,0.5673,Excited
Immortals,Fall Out Boy,3Te8uLyit6X3ncNW8Fp3K2,0.616,0.868,-3.606,0.0699,0.00131,1.54e-06,0.671,108.016,0.475,0.9109,Excited
I'm Good (Blue),David Guetta,4uUG5RXrOk84mYEfFvj3cK,0.561,0.965,-3.673,0.0343,0.00383,7.07e-06,0.371,128.04,0.304,0.9979,Excited
For the Glory,All Good Things,030D3duTUTfJORIycOhZNr,0.484,0.891,-3.588,0.0829,0.000447,0.0,0.1,142.037,0.576,0.9986,Excited
Confident,Demi Lovato,3DXXKDbbZKyAZfNb96ST3q,0.594,0.749,-6.251,0.0677,0.00188,0.000139,0.0869,130.064,0.344,-0.9977,Excited
Remember the Name (feat. Styles of Beyond),Fort Minor,7ccC26pJ3aDG81sS4FwdXF,0.689,0.835,-4.162,0.0912,0.0583,2.87e-06,0.0795,84.853,0.88,-0.7096,Excited
RIP Roach,XXXTENTACION,658I1uDnmLSiltFCf98AWE,0.727,0.62,-6.443,0.306,0.398,0.0,0.0926,105.003,0.555,-0.9883,Excited
Barbie World (with Aqua) [From Barbie The Album],Nicki Minaj,741UUVE2kuITl0c6zuqqbO,0.77,0.58,-8.393,0.247,0.519,0.000127,0.233,144.072,0.753,-0.8782,Excited
The Only Thing I Know For Real - Maniac Agenda Mix,Tyson Yen,6y87Q8nkhHP2YqowavLdPA,0.459,0.974,-6.441,0.0587,1.93e-06,0.557,0.216,144.986,0.546,-0.9169,Excited
Fed Up,Ghostemane,0BV0AYGLVlu2SdjN3J9twp,0.849,0.758,-7.498,0.256,0.499,0.695,0.147,115.058,0.0684,-0.3331,Excited
Let's Do This,Outskrts,6bpAqxdQ2BocMFzRnVZGFH,0.645,0.874,-6.286,0.0628,0.00366,1.08e-06,0.322,116.029,0.378,0.9581,Excited
RAHHHH,alt!,3IwKz1ISxAFyYQdlKCsDNJ,0.476,0.869,-2.732,0.121,0.00107,0.0,0.649,159.966,0.672,-0.9971,Excited
HUMBLE.,Kendrick Lamar,7KXjTSCq5nL1LoYtL7XAwS,0.908,0.621,-6.638,0.102,0.000282,5.39e-05,0.0958,150.011,0.421,-0.9985,Excited
Run This Town,JAY-Z,7LR85XLWw2yXqKBSI5brbG,0.632,0.924,-1.802,0.29,0.281,0.0,0.263,86.844,0.441,0.9774,Excited
Undefeatable,SEGA SOUND TEAM,6EO56btPzDF3LUrfwlXi2j,0.366,0.974,-4.849,0.178,1.63e-05,0.0476,0.344,200.027,0.126,-0.9998,Excited
Jungle,X Ambassadors,3xgK660fsZH7ZDcOMfIdfB,0.389,0.748,-4.461,0.0805,0.000821,0.00058,0.358,78.056,0.216,0.8908,Excited
Unstoppable,The Score,6rrKbzJGGDlSZgLphopS49,0.485,0.843,-3.993,0.0467,0.00129,1.01e-05,0.14,78.001,0.602,0.9814,Excited
300 Violin Orchestra,Jorge Quintero,4JjUwfp8GQ3PxWg2QPKnpn,0.591,0.75,-6.599,0.0479,0.342,0.363,0.0804,149.931,0.385,0.0,Excited
EA (feat. 21 Savage),Young Nudy,68MTDH8Kk4jBEV1ah0n89s,0.451,0.876,-5.205,0.414,0.261,0.0,0.098,87.306,0.227,-0.9983,Excited
FE!N (feat. Playboi Carti),Travis Scott,42VsgItocQwOQC3XWZ8JNA,0.569,0.882,-2.777,0.06,0.0316,0.0,0.142,148.038,0.201,-0.9184,Excited
Money,Cardi B,2GGMabyHXnJmjY6CXhhB2e,0.95,0.59,-6.508,0.29,0.00534,0.0,0.11,130.003,0.219,-0.9985,Excited
Still Here,League of Legends,0uipX8PqFOjgiY43E4lgLe,0.181,0.509,-8.753,0.0532,0.162,2.36e-05,0.111,89.462,0.0929,0.1531,Excited
Bury the Light,Casey Edwards,6tUcFEXos6TGhESFlkAyCm,0.399,0.92,-5.403,0.0813,1.27e-05,0.818,0.121,149.981,0.173,-0.9503,Excited
Alright,Kendrick Lamar,3iVcZ5G6tvkXZkZKlMpIUs,0.796,0.766,-5.974,0.238,0.0742,0.0,0.0827,110.034,0.558,-0.9903,Excited
Dangerous,NEFFEX,4RFMtcCLCUNsr0DWdNqcrm,0.741,0.541,-10.814,0.178,0.00837,8e-05,0.0646,79.998,0.616,-0.9299,Excited
Find Your One Way,NAOKI,2ogISPX6PW43amSRSbK6Ff,0.59,0.963,-4.412,0.0962,0.00127,0.0,0.279,127.997,0.572,-0.9275,Excited
CARNIVAL,¥$,3w0w2T288dec0mgeZZqoNN,0.594,0.811,-5.746,0.159,0.189,0.0,0.339,148.144,0.311,0.9872,Excited
Yeah! (feat. Lil Jon & Ludacris),USHER,5rb9QrpfcKFHM1EUbSIurX,0.894,0.791,-4.699,0.112,0.0183,0.0,0.0388,105.018,0.583,0.9887,Excited
Think U The Shit (Fart),Ice Spice,4w2Furap0ZzaiK4J14E9sR,0.967,0.545,-6.647,0.207,0.0403,0.000195,0.0809,122.101,0.311,0.9913,Excited
Gimme More,Britney Spears,6ic8OlLUNEATToEFU3xmaH,0.788,0.844,-3.131,0.0334,0.25,0.000678,0.0723,113.324,0.382,0.6268,Excited
SLUT ME OUT,NLE Choppa,0WoVfPjxsf9MTvPt9ptqeE,0.938,0.606,-6.396,0.419,0.117,0.0,0.528,121.108,0.706,-0.9959,Excited
Only Girl (In The World),Rihanna,2ENexcMEMsYk0rVJigVD3i,0.789,0.706,-4.233,0.0429,0.112,1.71e-05,0.0586,125.911,0.638,0.9969,Excited
Prada,cassö,59NraMJsLaMCVtwXTSia8i,0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.113,141.904,0.422,0.9942,Excited
Popular (with Playboi Carti & Madonna),The Weeknd,7GUhiAHLoVy1V8ucQuZ3CB,0.854,0.668,-6.243,0.2,0.0604,8.39e-05,0.382,99.018,0.833,0.9989,Excited
Ick,Lay Bankz,3gZilge8NsINDKKlZD03Zg,0.903,0.769,-3.371,0.128,0.263,0.0,0.143,137.983,0.508,-0.9979,Excited
Super Freaky Girl,Nicki Minaj,2yjlYDiNiQkdxVqTlaSrlX,0.951,0.878,-2.565,0.211,0.0509,1.61e-05,0.321,133.014,0.923,-0.9922,Excited
Get Into It (Yuh),Doja Cat,0W6I02J9xcqK8MtSeosEXb,0.912,0.655,-6.029,0.162,0.315,3.39e-05,0.0894,91.942,0.793,0.9929,Excited
Beauty And A Beat,Justin Bieber,6QFCMUUq1T2Vf5sFUXcuQ7,0.601,0.843,-4.87,0.0593,0.000704,5.27e-05,0.0681,128.002,0.534,0.9941,Excited
500lbs,Lil Tecca,6rjuKpPydT2SxN15TZpV7r,0.722,0.785,-5.451,0.0763,0.0942,0.0,0.119,122.986,0.529,-0.9959,Excited
bad idea right?,Olivia Rodrigo,3IX0yuEVvDbnqUwMBB3ouC,0.627,0.879,-3.446,0.0955,0.00193,6.87e-06,0.0647,129.979,0.748,0.7998,Excited
exes,Tate McRae,4E63weMCaNZuGPEFMnuEi8,0.821,0.575,-6.57,0.0589,0.173,0.000242,0.114,136.962,0.611,0.9987,Excited
Looking For The Hoes (Ain’t My Fault),Sexyy Red,4LadsagnXZM7SEOpHjHIHA,0.681,0.686,-5.259,0.31,0.077,0.0,0.21,151.137,0.568,-0.9996,Excited
...Ready For It?,Taylor Swift,2yLa0QULdQr0qAIvVwN6B5,0.613,0.764,-6.509,0.136,0.0527,0.0,0.197,160.015,0.417,0.9839,Excited
Formation,Beyoncé,6g0Orsxv6glTJCt4cHsRsQ,0.896,0.621,-6.857,0.237,0.00532,0.0,0.196,121.966,0.818,0.8698,Excited
Love Me,Lil Wayne,2XHzzp1j4IfTNp1FTn7YFg,0.669,0.634,-6.476,0.0327,0.0125,0.0,0.0946,124.906,0.496,-0.9966,Excited
Applause,Lady Gaga,5ka2ajep9OAvU5Sgduhiex,0.669,0.78,-4.287,0.053,0.0265,1.63e-06,0.143,139.945,0.738,0.9976,Excited
Va Va Voom,Nicki Minaj,2jATUzETZL49e6SywauZKE,0.648,0.836,-3.394,0.0316,0.0625,0.00995,0.202,126.889,0.705,0.9883,Excited
Tia Tamera (feat. Rico Nasty),Doja Cat,1uNePI826aqh9uC9pgbeHU,0.822,0.654,-4.623,0.132,0.019,0.0,0.233,119.884,0.421,0.9606,Excited
I Like It,Cardi B,58q2HKrzhC3ozto2nDdN4z,0.816,0.726,-3.998,0.129,0.099,0.0,0.372,136.048,0.65,0.9989,Excited
Spin Bout U,Drake,2ZL7WZcjuYKi1KUDtp4kCC,0.773,0.701,-6.386,0.0512,0.01,0.0,0.163,129.963,0.203,-0.8836,Excited
Princess Diana (with Nicki Minaj),Ice Spice,0ZxhtATQ0a6EvQNZ0z6NKV,0.898,0.676,-5.196,0.187,0.14,0.0,0.101,147.991,0.742,0.9585,Excited
Give Me Everything (feat. Nayer),Pitbull,4QNpBfC0zvjKqPJcyqBy9W,0.671,0.939,-3.206,0.161,0.191,0.0,0.298,129.024,0.53,0.9962,Excited
I KNOW ?,Travis Scott,6wsqVwoiVH2kde4k4KKAFU,0.927,0.619,-4.441,0.0539,0.0186,0.0,0.104,117.995,0.817,-0.9859,Excited
No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,03tqyYWC9Um2ZqU0ZN849H,0.76,0.595,-6.366,0.0391,0.00544,0.0,0.241,131.497,0.361,-0.9829,Excited
AMERICA HAS A PROBLEM (feat. Kendrick Lamar),Beyoncé,6l8mgVN9Xf1hiDIFGA6CTE,0.784,0.7,-5.289,0.0396,0.0112,1.76e-05,0.163,126.015,0.204,0.9544,Excited
Von dutch,Charli XCX,01TnMXIy7mJJQ7E8uy937N,0.706,0.698,-5.679,0.0537,0.00298,0.00375,0.116,130.013,0.648,0.9657,Excited
IT GIRL,Aliyah's Interlude,5a8z2vyIDKMh5qcRG6w9wu,0.97,0.707,-5.497,0.259,0.00807,0.0,0.314,124.974,0.408,-0.9998,Excited
Starships,Nicki Minaj,1oHNvJVbFkexQc0BpQp7Y4,0.747,0.716,-2.457,0.075,0.135,0.0,0.251,125.008,0.751,0.8977,Excited
P power (feat. Drake),Gunna,0lEjxUUlKqjqXrVlIHFduD,0.828,0.591,-6.217,0.109,0.0199,0.000323,0.361,119.251,0.202,-0.1477,Excited
Bongos (feat. Megan Thee Stallion),Cardi B,4YQImHflXSiIMXntcwPkx8,0.726,0.738,-4.788,0.355,0.0791,0.0,0.0297,121.953,0.896,-0.9707,Excited
Way 2 Sexy (with Future & Young Thug),Drake,0k1WUmIRnG3xU6fvvDVfRG,0.803,0.597,-6.035,0.141,0.000619,4.5e-06,0.323,136.008,0.331,0.9004,Excited
S&M,Rihanna,7ySUcLPVX7KudhnmNcgY2D,0.769,0.684,-5.019,0.0411,0.0105,0.000125,0.0887,127.972,0.835,0.9996,Excited
Finesse - Remix; feat. Cardi B,Bruno Mars,3Vo4wInECJQuz9BIBMOu8i,0.704,0.859,-4.877,0.0996,0.0185,0.0,0.0215,105.115,0.926,0.9085,Excited
Fire Burning,Sean Kingston,2oENJa1T33GJ0w8dC167G4,0.839,0.804,-2.513,0.0329,0.0192,0.0,0.331,122.973,0.888,-0.994,Excited
I Don't Fuck With You,Big Sean,7FYH5AW3bVfZHJIQpq3UOA,0.824,0.733,-5.474,0.0613,0.0362,0.0,0.325,97.972,0.395,-0.9992,Excited
hurt my feelings,Tate McRae,4mFcwFOlSCxp6hjemRXwpd,0.667,0.829,-3.74,0.0509,0.0168,0.0,0.155,98.014,0.265,-0.979,Excited
23,Mike WiLL Made-It,20FZrLl9zSbO9b3DhaqO6M,0.859,0.599,-5.254,0.0614,0.000362,8.2e-06,0.13,140.005,0.319,0.9946,Excited
This Could Be Us,Rae Sremmurd,4jTiyLlOJVJj3mCr7yfPQD,0.732,0.69,-4.992,0.134,0.291,0.0,0.116,143.072,0.758,-0.262,Excited
Good Form,Nicki Minaj,19Fcrc0nJiwMKom00gS9SW,0.88,0.775,-5.133,0.0953,0.113,0.00264,0.0943,96.503,0.284,0.998,Excited
bloodline,Ariana Grande,2hloaUoRonYssMuqLCBLTX,0.758,0.665,-5.188,0.0774,0.0815,0.000157,0.216,151.976,0.643,0.998,Excited
Twerkulator,City Girls,2Ty7EDf9XLYzEUqEIwJfDC,0.895,0.469,-5.882,0.0661,0.0012,4.56e-05,0.192,126.917,0.076,-0.9353,Excited
I Did Something Bad,Taylor Swift,4svZDCRz4cJoneBpjpx8DJ,0.696,0.602,-6.156,0.159,0.0679,2.11e-05,0.0696,82.989,0.305,0.999,Excited
Shut Up And Drive,Rihanna,4QdX6pmNnJ5cleufWQIr5D,0.735,0.826,-4.902,0.0349,0.00101,0.129,0.197,132.964,0.74,0.9582,Excited
Temperature,Sean Paul,0k2GOhqsrxDTAbFFSdNJjT,0.951,0.6,-4.675,0.0685,0.106,0.0,0.0712,125.04,0.822,0.9979,Excited
Lil Boo Thang,Paul Russell,0cVyQfDyRnMJ0V3rjjdlU3,0.85,0.699,-3.292,0.0776,0.152,0.0,0.32,114.481,0.915,0.9967,Excited
Cash Shit (feat. DaBaby),Megan Thee Stallion,2rMAtCaTj16NptyVfEIeAC,0.921,0.635,-4.904,0.416,0.0218,0.0,0.0946,130.028,0.549,-0.9745,Excited
